pl_name,hostname,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_eqt,st_teff,discoverymethod,disc_year
Kepler-256 b,Kepler-256,1.620493,0.027,1.59,3.15,1681.0,5551.0,Transit,2014
HD 113996 b,HD 113996,610.2,1.6,12.7,2002.329,798.69,4181.0,Radial Velocity,2017
Kepler-85 c,Kepler-85,12.51,0.10363,1.978,2.15,706.0,5505.2,Transit,2012
HD 80913 b,HD 80913,10839.83341,9.95,12.0,7505.2000029,118.23,6013.24,Radial Velocity,2022
TOI-1298 b,TOI-1298,4.537143,0.057,9.65807033,99.0,1278.0,5752.0,Transit,2021
HD 63433 d,HD 63433,4.209075,0.0503,1.073,1.25,1040.0,5688.0,Transit,2023
HR 810 b,HR 810,302.79999,0.92,12.7,1970.5361234,329.57,6167.0,Radial Velocity,1999
HD 94890 b,HD 94890,824.61,2.07,13.3,676.97450691,533.83,4867.0,Radial Velocity,2025
Kepler-662 b,Kepler-662,21.67697486,0.1408,2.18,5.39,530.0,4897.0,Transit,2016
HD 18143 b,HD 18143,10.2851,0.088,3.28,10.80616584,769.92,5078.0,Radial Velocity,2022
Kepler-231 c,Kepler-231,19.271566,0.114,1.93,24.1,393.0,3767.0,Transit,2014
Kepler-214 b,Kepler-214,15.660544,0.13,2.61,7.32,758.0,6169.0,Transit,2014
HD 219139 b,HD 219139,275.5,0.94,14.0,247.90615746,804.83,4831.0,Radial Velocity,2021
Kepler-11 g,Kepler-11,118.3807,0.466,3.33,25.0,376.0,5663.0,Transit,2010
Kepler-702 b,Kepler-702,10.526294063,0.088,9.17,61.8,713.0,5419.0,Transit,2016
K2-337 b,K2-337,16.273563,,2.62,7.37,850.0,5869.0,Transit,2021
Kepler-138 c,Kepler-138,13.7815,0.0913,1.51,2.3,410.0,3841.0,Transit,2014
TOI-4578 b,TOI-4578,8.62392630369,,2.26974262,5.77,842.42,5951.32,Transit,2026
TOI-1472 c,TOI-1472,15.5381747,0.116,3.334,21.13,662.0,5100.0,Radial Velocity,2025
TIC 88785435 b,TIC 88785435,10.508843,0.08432,5.03,22.3,635.0,3998.0,Transit,2025
Kepler-1898 b,Kepler-1898,4.765620232,0.05063,0.93353523,0.76,1167.0,5702.0,Transit,2021
Kepler-319 b,Kepler-319,4.362705,0.051,1.63,3.29,1023.0,5526.0,Transit,2014
HAT-P-60 b,HAT-P-60,4.7947813,0.06277,18.28184752,182.43350562,1772.0,6212.0,Transit,2021
Kepler-256 e,Kepler-256,10.681572,0.096,2.35,6.12,897.0,5551.0,Transit,2014
Kepler-1885 b,Kepler-1885,2.522559881,0.036,1.51110555,2.89,1205.0,5591.0,Transit,2021
Kepler-756 b,Kepler-756,1.224866322,0.0219,1.12,1.46,1741.0,5282.0,Transit,2016
Kepler-606 b,Kepler-606,24.31575992,0.17,3.31,11.0,683.0,6161.0,Transit,2016
K2-388 b,K2-388,6.33932,,3.9,14.5,874.0,5310.0,Transit,2022
Kepler-1023 b,Kepler-1023,62.1387714,0.30284,2.63,7.41,524.0,5494.0,Transit,2016
Kepler-1037 b,Kepler-1037,1.063788673,0.0198,1.28,2.18,1650.0,5105.0,Transit,2016
Kepler-621 b,Kepler-621,2.628113746,0.031,2.3,5.9,737.0,4521.0,Transit,2016
Kepler-243 b,Kepler-243,5.715442,0.062,2.45,6.57,850.0,5228.0,Transit,2014
Kepler-1379 b,Kepler-1379,0.881841146,0.0171,1.3,2.24,1564.0,5188.0,Transit,2016
AB Pic b,AB Pic,,260.0,12.3,4290.5,15.8,5285.0,Imaging,2005
Kepler-304 b,Kepler-304,3.295709,0.039,2.86,8.55,875.0,4731.0,Transit,2014
Kepler-643 b,Kepler-643,16.33889626,0.13485,10.16,321.0083,963.0,4908.0,Transit,2016
HD 159243 c,HD 159243,248.4,0.8,13.4,603.9,349.35,6123.0,Radial Velocity,2013
Kepler-331 d,Kepler-331,32.134328,0.159,1.64,3.33,346.0,4347.0,Transit,2014
Kepler-1310 b,Kepler-1310,0.679336272,0.01452,1.44,2.67,1883.0,5549.0,Transit,2016
Kepler-1245 c,Kepler-1245,2.936584681,0.0372,1.44,2.67,1190.0,5306.0,Transit,2016
Kepler-1482 b,Kepler-1482,12.25383217,0.09968,1.01,1.01,678.0,5381.0,Transit,2016
Kepler-371 b,Kepler-371,34.763278,0.2,1.89,4.23,554.0,5666.0,Transit,2014
TOI-238 b,TOI-238,1.273099,0.0212,1.559,3.37,1378.0,5059.0,Transit,2024
Kepler-698 b,Kepler-698,16.32976218,0.1255,3.68,13.1,727.0,5612.0,Transit,2016
TOI-1117 d,TOI-1117,8.665,0.0817,3.27,10.71,978.0,5635.0,Radial Velocity,2025
Kepler-417 c,Kepler-417,15.943,0.1194,2.69,7.7,616.0,5177.0,Transit Timing Variations,2014
HD 5319 c,HD 5319,872.2,1.93,13.8,334.67499,340.67,4871.0,Radial Velocity,2014
Kepler-1610 b,Kepler-1610,8.70181574,0.0777,1.61,3.22,750.0,5383.0,Transit,2016
Kepler-416 b,Kepler-416,6.319,0.0674,2.48,58.2,986.0,5718.0,Transit Timing Variations,2014
K2-72 e,K2-72,24.158868,0.106,1.29,2.21,286.34,3360.47,Transit,2016
Kepler-1625 b,Kepler-1625,287.378949,0.87762,6.06,30.6,350.0,5677.0,Transit,2016
HATS-14 b,HATS-14,2.7667641,0.03815,11.646151,340.39593,1276.0,5346.0,Transit,2015
Kepler-315 b,Kepler-315,96.101141,0.402,3.77,13.7,409.0,5796.0,Transit,2014
Kepler-792 b,Kepler-792,11.30119217,0.0988,1.96,4.5,852.0,5971.0,Transit,2016
OGLE-TR-211 b,OGLE-TR-211,3.67724,0.051,15.244,327.351,1686.0,6325.0,Transit,2007
Kepler-475 b,Kepler-475,3.105508189,0.03989,2.49,6.76,980.0,5009.0,Transit,2016
Kepler-482 b,Kepler-482,56.35418576,0.25787,2.36,6.17,352.0,4871.0,Transit,2016
Kepler-1449 b,Kepler-1449,13.2274528,0.1176,1.68,3.46,867.0,5979.0,Transit,2016
HIP 63242 b,HIP 63242,124.6,0.565,12.5,2917.56,993.26,4830.0,Radial Velocity,2013
EPIC 212297394 b,EPIC 212297394,2.289363,,1.48,2.79,1149.0,5171.0,Transit,2019
HD 45652 b,HD 45652,44.073,0.237,14.3,137.62039,508.4,5294.0,Radial Velocity,2008
Kepler-1646 b,Kepler-1646,4.48558383,0.0295,1.23,2.04,365.0,3299.0,Transit,2016
HD 102843 b,HD 102843,3090.942,4.074,13.1,113.9,127.34,5436.0,Radial Velocity,2019
HD 192699 b,HD 192699,340.94,1.063,13.4,666.17168,495.11,5041.0,Radial Velocity,2007
TOI-4747 b,TOI-4747,5.21924158592,,3.95803201,14.8,1035.0,5595.08,Transit,2026
2MASS J22362452+4751425 b,2MASS J22362452+4751425,,230.0,12.3,3972.875,10.3,4045.0,Imaging,2016
USco1621 b,USco1621 A,,2880.0,12.2,5085.28,2270.0,3460.0,Imaging,2019
GJ 876 d,GJ 876,1.93778,0.02080665,2.51,6.83,603.09,3293.74,Radial Velocity,2005
Kepler-1130 c,Kepler-1130,3.266639948,0.04238,0.79239584,0.422,1072.0,5450.0,Transit,2021
K2-24 b,K2-24,20.88977,0.154,5.4,19.0,686.0,5625.0,Transit,2016
Kepler-106 b,Kepler-106,6.16486,0.06491,0.82,5.3,1021.0,5858.0,Transit,2014
TOI-469.01,TOI-469,13.6308205,0.111,3.41,9.1,716.0,5289.0,Transit,2021
Kepler-1580 b,Kepler-1580,56.6449279,0.33571,2.11,5.1,733.0,6228.0,Transit,2016
Kepler-1365 b,Kepler-1365,7.69993485,0.07839,0.92,0.721,969.0,5770.0,Transit,2016
Kepler-1521 b,Kepler-1521,47.14840805,0.23476,2.5,6.8,391.0,5042.0,Transit,2016
HD 360 b,HD 360,273.1,0.98,14.0,238.37130525,765.69,4770.0,Radial Velocity,2021
Kepler-419 c,Kepler-419,675.47,1.68,12.6,2320.1,315.55,6430.0,Transit Timing Variations,2014
Kepler-1505 b,Kepler-1505,30.8609366,0.18298,0.93,0.749,525.0,5686.0,Transit,2016
Kepler-367 b,Kepler-367,37.815724,0.201,1.3,2.24,401.0,4710.0,Transit,2014
Kepler-1077 b,Kepler-1077,34.3511874,0.2101,2.77,8.1,576.0,5816.0,Transit,2016
TOI-519 b,TOI-519,1.2652328,0.0159,11.54525012,147.15455244,687.0,3322.0,Transit,2021
HD 74698 b,HD 74698,15.017,0.121,5.12,23.0,925.57,5783.0,Radial Velocity,2023
HD 163607 c,HD 163607,1272.0,2.39,13.3,699.54383,228.5,5522.0,Radial Velocity,2012
Kepler-106 c,Kepler-106,13.5708,0.10987,2.5,10.44,785.0,5858.0,Transit,2014
Kepler-890 b,Kepler-890,52.75875577,0.2944,8.89,58.6,540.0,5954.0,Transit,2016
TOI-6330 b,TOI-6330,6.8500246,0.05763,10.89,3179.0,495.0,3539.0,Transit,2025
Kepler-952 b,Kepler-952,130.3546919,0.5183,7.65,45.4,369.0,5730.0,Transit,2016
Kepler-268 b,Kepler-268,25.934138,0.18,2.55,7.04,695.0,6081.0,Transit,2014
Kepler-414 c,Kepler-414,7.171,0.07195,3.01,29.9,890.0,5536.0,Transit Timing Variations,2014
HD 60292 b,HD 60292,495.4,1.5,12.7,2065.895,889.53,4348.0,Radial Velocity,2020
Kepler-466 c,Kepler-466,3.709213846,0.04658,1.25,2.1,1206.0,5927.0,Transit,2016
K2-352 d,K2-352,14.871387,,2.23,5.6,727.0,5791.0,Transit,2021
TOI-938 b,TOI-938,8.80733882211,,4.82401567,20.8,1073.0,5829.42,Transit,2026
HD 216437 b,HD 216437,1359.0,2.57,13.0,1334.8793094,209.85,5909.0,Radial Velocity,2002
Kepler-911 b,Kepler-911,20.310501,0.15594,2.6,7.27,931.0,6112.0,Transit,2016
Kepler-1428 b,Kepler-1428,10.67607169,0.11051,1.64,3.33,1049.0,6184.0,Transit,2016
HATS-12 b,HATS-12,3.142702,0.0441,7.76,759.6137,1446.0,6357.0,Transit,2016
HD 109833 b,HD 109833,9.188526,,2.888,8.69,786.0,5881.0,Transit,2022
Kepler-286 c,Kepler-286,3.468095,0.042,1.37,2.45,1098.0,5580.0,Transit,2014
Kepler-349 b,Kepler-349,5.929778,0.065,1.9,94.5,972.0,5956.0,Transit,2014
Kepler-338 d,Kepler-338,44.431014,0.257,3.0,9.27,680.0,5923.0,Transit,2014
Kepler-259 c,Kepler-259,36.924931,0.217,2.7,7.75,530.0,5938.0,Transit,2014
Kepler-265 e,Kepler-265,67.831024,0.319,2.59,7.22,476.0,5835.0,Transit,2014
Kepler-1238 b,Kepler-1238,4.14787559,0.0541,1.93,4.38,1389.0,6386.0,Transit,2016
HD 33283 b,HD 33283,18.1991,0.1508,12.5,104.56607,1034.4,5935.0,Radial Velocity,2006
Kepler-1992 b,Kepler-1992,15.6112238,0.1169,0.91,0.693,637.0,5383.0,Transit,2023
Kepler-1990 c,Kepler-1990,4.06844957,0.0504,0.98,0.904,1170.0,5751.0,Transit,2023
Kepler-399 b,Kepler-399,14.425281,0.103,0.96,0.84,773.0,5502.0,Transit,2014
Kepler-1709 b,Kepler-1709,65.70459747,0.32704,3.12424875,9.93,472.0,5918.0,Transit,2021
Kepler-1907 c,Kepler-1907,14.86390018,0.10371,1.15547044,1.63,620.0,5159.0,Transit,2021
Kepler-245 d,Kepler-245,36.277108,0.202,3.03,21.6,445.0,5100.0,Transit,2014
Kepler-1321 d,Kepler-1321,5.720920086,0.0501,2.62843782,7.41,509.0,3640.0,Transit,2021
Kepler-983 b,Kepler-983,60.0855082,0.3148,2.36,6.17,485.0,6052.0,Transit,2016
Kepler-603 d,Kepler-603,6.2171292,0.07117,1.32,2.3,1098.0,5808.0,Transit,2016
Kepler-1578 b,Kepler-1578,1.450886907,0.0252,1.04,1.12,1700.0,5545.0,Transit,2016
Kepler-439 b,Kepler-439,178.1396,0.563,2.24,5.65,291.0,5431.0,Transit,2015
K2-124 b,K2-124,6.413651,0.049,2.9,8.75,442.0,3570.0,Transit,2017
Kepler-55 f,Kepler-55,10.198545,0.081,1.59,3.15,559.0,4503.0,Transit,2014
HD 113337 b,HD 113337,317.58639,1.022,13.1,1035.80277841,395.73,6774.0,Radial Velocity,2013
Kepler-1808 b,Kepler-1808,23.3404007,0.1467,3.02511302,9.4,601.0,5530.0,Transit,2021
HD 233832 b,HD 233832,2058.0,2.827,13.5,565.7374,117.8,4981.0,Radial Velocity,2018
HD 102956 b,HD 102956,6.4947,0.0807,13.8,305.1168,1804.96,4985.0,Radial Velocity,2010
Kepler-279 c,Kepler-279,35.736,0.2236,4.3,49.4,774.0,6689.45,Transit,2013
HD 9446 b,HD 9446,30.052,0.189,14.0,222.472,642.55,5793.0,Radial Velocity,2009
Kepler-1054 b,Kepler-1054,4.30655689,0.05542,2.63,7.41,1177.0,6209.0,Transit,2016
Kepler-1835 b,Kepler-1835,11.96409988,0.0997,3.53387773,12.2,808.0,5903.0,Transit,2021
Kepler-763 c,Kepler-763,4.09667624,0.0466,1.42,2.6,938.0,4999.0,Transit,2023
K2-99 c,K2-99,522.2,1.43,12.6,2669.7586188,390.0,6069.0,Radial Velocity,2022
K2-30 b,K2-30,4.098503,0.04839,11.646151,184.02357,1092.0,5425.0,Transit,2016
Kepler-998 b,Kepler-998,5.65377733,0.0626,2.32,5.99,1020.0,6058.0,Transit,2016
Kepler-162 b,Kepler-162,6.919798,0.069,1.26,2.13,961.0,5816.0,Transit,2014
Kepler-1849 b,Kepler-1849,57.29290009,0.2597,2.38685349,6.29,355.0,4806.0,Transit,2021
Kepler-1528 b,Kepler-1528,1.791110205,0.0296,1.46,2.73,1549.0,5857.0,Transit,2016
Kepler-116 c,Kepler-116,13.07163,0.116,2.3,5.9,964.0,6142.0,Transit,2014
Kepler-712 c,Kepler-712,226.89047,0.66479,4.85,21.0,236.0,5148.0,Transit,2016
WASP-165 b,WASP-165,3.465509,0.04823,14.12334,209.13214,1624.0,5599.0,Transit,2018
WASP-8 b,WASP-8,8.15872,0.0801,12.66617,807.2882,1059.0,5600.0,Transit,2010
HD 26161 b,HD 26161,10942.29013,10.087,11.9,9045.39646322,110.98,6057.62,Radial Velocity,2021
WASP-55 b,WASP-55,4.465631,0.0558,14.72860064,186.2474465,1342.0,6096.0,Transit,2012
Kepler-306 b,Kepler-306,4.646186,0.05,1.52,2.92,830.0,4954.0,Transit,2014
K2-189 c,K2-189,6.67932,0.068,2.31,5.95,877.0,5442.0,Transit,2018
24 Sex b,24 Sex,452.8,1.333,13.4,632.46,471.32,5098.0,Radial Velocity,2010
GJ 720 A b,GJ 720 A,19.466,0.119,3.77,13.64,401.0,3837.0,Radial Velocity,2021
TOI-1994 b,TOI-1994,4.0337142,0.0613,13.67495645,7024.0077947,2290.0,7700.0,Transit,2024
Kepler-195 b,Kepler-195,8.307872,0.077,2.03,4.78,751.0,5329.0,Transit,2014
WISPIT 2 b,WISPIT 2,,57.0,17.93436912,1541.46777395,33.46,4400.0,Imaging,2025
Kepler-1388 d,Kepler-1388,20.9568158,0.126,2.86,8.55,363.0,4098.0,Transit,2016
Kepler-1523 b,Kepler-1523,0.93875077,0.01867,1.58,3.12,1676.0,5708.0,Transit,2016
Kepler-296 b,Kepler-296,10.864384,0.079,1.61,3.22,495.0,3740.0,Transit,2014
TOI-733 b,TOI-733,4.884765,0.0618,1.992,5.72,1055.8,5585.0,Transit,2023
TOI-6420 b,TOI-6420,6.961508,0.0753,11.93756445,2606.1929374,1213.0,6020.0,Transit,2025
Kepler-199 b,Kepler-199,23.637604,0.158,3.11,9.85,595.0,5644.0,Transit,2014
TOI-5486 b,TOI-5486,2.02470073205,,3.96824928,14.9,752.0,3750.17,Transit,2026
Kepler-400 c,Kepler-400,17.340824,0.134,1.49,2.83,755.0,5886.0,Transit,2014
Kepler-284 c,Kepler-284,37.514456,0.213,2.61,7.32,478.0,5615.0,Transit,2014
Kepler-87 b,Kepler-87,114.73635,0.481,13.49,324.2,478.0,5600.0,Transit,2013
TOI-1768.01,TOI-1768,7.337703649,0.076381,3.453,11.8,1566.0,5994.0,Transit,2024
Kepler-1549 b,Kepler-1549,214.886545,0.6687,2.57,7.13,286.0,5324.0,Transit,2016
TOI-1246 d,TOI-1246,18.654874,0.132,3.43139739,5.4,587.77,5213.0,Transit,2022
HD 24040 b,HD 24040,3668.0,4.92,12.9,1589.142035,143.81,5802.0,Radial Velocity,2006
Kepler-836 b,Kepler-836,11.36112327,0.1013,2.73,7.9,869.0,5895.0,Transit,2016
WASP-145 A b,WASP-145 A,1.7690381,0.0261,10.0881,282.8687,1200.0,4900.0,Transit,2018
GJ 273 b,GJ 273,18.6498,0.091101,1.51,2.89,292.47,3382.0,Radial Velocity,2017
TOI-5388.01,TOI-5388,2.5946748,0.024335855,0.99,2.2,488.0,3440.0,Transit,2024
HD 191939 c,HD 191939,28.579743,0.1752,3.195,8.0,600.0,5348.0,Transit,2020
HIP 5158 b,HIP 5158,345.72,0.89,13.6,451.0,219.65,4962.0,Radial Velocity,2009
TOI-4600 b,TOI-4600,82.6869,0.349,6.8,959.84178914,347.0,5170.0,Transit,2023
TOI-682.01,TOI-682,6.8392388,,3.74186,13.5,1090.0,5085.0,Transit,2021
Kepler-937 b,Kepler-937,67.668827,0.3214,3.72,13.4,495.0,6095.0,Transit,2016
Kepler-56 d,Kepler-56,1002.0,2.16,12.8,1784.0,324.75,4819.44,Radial Velocity,2016
Kepler-1985 b,Kepler-1985,3.42064689,0.0426,2.27,5.77,1129.0,5370.0,Transit,2023
TOI-286 c,TOI-286,39.361826,0.213,1.88,3.72,475.0,5152.0,Transit,2024
TOI-2384 b,TOI-2384,2.13570304,0.02793,11.48920522,624.85064816,889.7,3943.0,Transit,2024
Kepler-586 b,Kepler-586,2.104722184,0.0331,2.79,8.2,1365.0,5575.0,Transit,2016
HAT-P-36 b,HAT-P-36,1.32734683,0.0241,14.313893,587.413406,1780.97,5620.0,Transit,2011
HD 11506 d,HD 11506,26500.0,18.2,12.3,4068.2036096,77.07,6123.0,Radial Velocity,2022
Kepler-345 b,Kepler-345,7.415563,0.066,0.74,0.48,622.0,4504.0,Transit,2014
Kepler-1503 b,Kepler-1503,96.16987,0.3771,2.27,5.77,321.0,5069.0,Transit,2016
HD 47186 b,HD 47186,4.0845,0.05,5.02,22.2481,1267.79,5657.0,Radial Velocity,2008
Kepler-520 c,Kepler-520,5.21104261,0.06035,1.07,1.24,1107.0,6112.0,Transit,2016
Kepler-1880 b,Kepler-1880,6.309219837,0.054,2.11686218,5.13,606.0,4380.0,Transit,2021
Kepler-598 b,Kepler-598,3.70175428,0.04487,1.5,2.86,1050.0,5307.0,Transit,2016
Kepler-1829 b,Kepler-1829,5.186719894,0.0559,2.47887001,6.71,860.0,5230.0,Transit,2021
KOI-12 b,KOI-12,17.855182,0.154,13.78707,349.613,911.0,6635.0,Transit,2015
Kepler-80 e,Kepler-80,4.64489,0.0491,1.6,4.13,629.0,4540.0,Transit,2014
HD 187085 b,HD 187085,1019.74,2.1,13.9,265.70588,229.38,6117.0,Radial Velocity,2006
Kepler-1217 b,Kepler-1217,2.032325072,0.0326,1.99,4.62,1542.0,5905.0,Transit,2016
Kepler-707 b,Kepler-707,2.237492751,0.0325,1.33,2.33,1160.0,5099.0,Transit,2016
KOI-984 b,KOI-984,4.2881785,0.0504,4.3,17.1,1022.0,5295.0,Transit,2022
Kepler-444 d,Kepler-444,6.189392,0.06,0.53,0.2,783.0,5046.0,Transit,2015
Kepler-20 g,Kepler-20,34.94,0.2055,4.71,19.96,524.0,5495.0,Radial Velocity,2016
K2-223 c,K2-223,4.562546,0.0549,1.5,2.86,1091.0,5859.0,Transit,2018
CoRoT-17 b,CoRoT-17,3.7681,0.0461,11.43,772.29,1626.0,5740.0,Transit,2011
Kepler-1827 b,Kepler-1827,3.700619936,0.04647,1.85644292,4.1,1329.0,5423.0,Transit,2021
HD 108341 b,HD 108341,1129.0,2.0,13.3,715.11391575,155.23,5122.0,Radial Velocity,2014
Kepler-59 b,Kepler-59,11.8681707,0.09943,1.1,4.1,864.0,6074.0,Transit,2012
EPIC 249893012 b,EPIC 249893012,3.5951,0.047,1.95,8.75,1616.0,5430.0,Transit,2020
Kepler-1267 b,Kepler-1267,13.0313945,0.1057,3.01,9.32,774.0,6096.0,Transit,2016
Kepler-1157 b,Kepler-1157,4.45743164,0.0448,1.09,1.32,732.0,4679.0,Transit,2016
TOI-622 b,TOI-622,6.402513,0.0708,9.2362001,96.30200732,1388.0,6400.0,Transit,2023
Kepler-640 b,Kepler-640,22.24813967,0.15418,2.56,7.08,609.0,5653.0,Transit,2016
HD 141399 d,HD 141399,1069.8,2.09,13.7,375.0394,220.0,5600.0,Radial Velocity,2014
K2-99 b,K2-99,18.24783,0.153,11.88151954,276.51071409,1184.0,6069.0,Transit,2016
HD 102195 b,HD 102195,4.11377,0.05,14.2,130.3103,1035.17,5301.0,Radial Velocity,2006
HIP 38594 c,HIP 38594,3477.768,3.805,7.94,48.4,79.96,4086.3,Radial Velocity,2020
K2-150 b,K2-150,10.59357,0.0727,2.0,4.66,413.19,3499.0,Transit,2018
K2-21 c,K2-21,15.50192,0.107,2.49,6.76,420.0,4222.06,Transit,2015
HD 220074 b,HD 220074,672.09998,1.6,12.2,5288.6912,1069.88,3787.0,Radial Velocity,2012
Kepler-394 b,Kepler-394,8.005013,0.083,1.6,3.19,1035.0,6402.0,Transit,2014
TOI-4364 b,TOI-4364,5.424019,0.04753,2.01,4.7,488.0,3528.0,Transit,2025
HD 120084 b,HD 120084,2142.0,4.21,12.7,2034.1018048,369.24,4879.0,Radial Velocity,2013
Kepler-325 d,Kepler-325,38.715185,0.22,2.79,8.2,498.0,5752.0,Transit,2014
Kepler-684 b,Kepler-684,6.770302008,0.064,3.36,11.2,812.0,5493.0,Transit,2016
Kepler-1015 b,Kepler-1015,16.00494214,0.1345,3.55,12.3,1040.0,6769.0,Transit,2016
TOI-763 c,TOI-763,12.2737,0.1011,2.63,9.32,800.0,5450.0,Transit,2020
Kepler-1130 d,Kepler-1130,4.272250175,0.05068,0.64472273,0.202,981.0,5450.0,Transit,2021
TOI-5542 b,TOI-5542,75.12375,0.332,11.30986153,419.53349724,441.0,5700.0,Transit,2022
Kepler-846 b,Kepler-846,19.80792185,0.1399,2.48,6.71,624.0,5579.0,Transit,2016
Kepler-1051 b,Kepler-1051,25.96200249,0.18395,3.4,11.5,850.0,6675.0,Transit,2016
TOI-2068 b,TOI-2068,7.768915,0.0632,1.821,3.97,520.62,3710.0,Transit,2024
Kepler-1175 b,Kepler-1175,37.94563,0.2181,2.99,9.22,515.0,5453.0,Transit,2016
HD 222237 b,HD 222237,14892.0,10.8,12.8,1649.52943233,58.74,4751.0,Radial Velocity,2024
Kepler-1573 b,Kepler-1573,2.6157554,0.0364,1.2,1.87,1379.0,5808.0,Transit,2016
K2-6 b,K2-6,30.94191,0.1898,2.5,6.8,615.0,5850.0,Transit,2015
TOI-4561 b,TOI-4561,8.93547936706,,1.77789214,3.81,789.81,5537.93,Transit,2026
Kepler-1983 b,Kepler-1983,7.32851947,0.0689,2.33,6.04,807.0,5135.0,Transit,2023
HATS-1 b,HATS-1,3.446459,0.0444,14.594,589.55,1359.0,5870.0,Transit,2012
BD-10 3166 b,BD-10 3166,3.48777,0.04,14.1,187.5197,1240.38,5393.0,Radial Velocity,2000
TOI-1422 b,TOI-1422,12.99894,0.107,3.83,9.5,870.0,5840.0,Transit,2022
Kepler-1273 b,Kepler-1273,28.625653,0.1857,2.49,6.76,573.0,5566.0,Transit,2016
Kepler-843 b,Kepler-843,2.053879821,0.0313,2.59,7.22,1523.0,5830.0,Transit,2016
Kepler-708 b,Kepler-708,3.167891938,0.0426,2.93,8.91,1221.0,5692.0,Transit,2016
TOI-3486 b,TOI-3486,2.21778105,0.03138,10.5700688,99.16246298,1190.0,4930.0,Transit,2025
Kepler-540 b,Kepler-540,172.7049784,0.58822,2.71,7.8,355.0,5946.0,Transit,2016
WASP-160 B b,WASP-160 B,3.7684952,0.0452,12.21781,88.35674,1119.0,5298.0,Transit,2018
Qatar-8 b,Qatar-8,3.71495,0.0474,14.403565,117.91493,1457.0,5738.0,Transit,2019
TOI-1836 b,TOI-1836,20.380799,0.1597,8.00321222,38.45723725,966.0,6380.0,Transit,2024
Kepler-278 b,Kepler-278,30.1556,0.202,3.955,56.0,586.0,4965.0,Transit,2014
Kepler-553 c,Kepler-553,328.24017,0.898,11.57887706,2129.4503269,251.0,5191.0,Transit,2016
TOI-712 c,TOI-712,51.69906,0.2447,2.701,7.76,369.9,4622.0,Transit,2022
Kepler-750 b,Kepler-750,9.42887179,0.08742,3.07,9.64,1163.0,6160.0,Transit,2016
GJ 463 b,GJ 463,3459.0,3.53,13.1,1080.6165838,63.55,3563.0,Radial Velocity,2022
Kepler-1677 b,Kepler-1677,22.064,0.1599,2.70216183,7.76,712.0,6013.72,Transit,2020
Gl 725 A b,Gl 725 A,11.2201,0.068,1.48,2.78,376.1,3433.0,Radial Velocity,2025
14 Her b,14 Her,1766.41,2.839,12.5,2828.6728223,147.32,5338.0,Radial Velocity,2002
Kepler-261 c,Kepler-261,24.570858,0.156,2.0,4.66,505.0,5098.0,Transit,2014
Kepler-1030 b,Kepler-1030,19.32952416,0.1338,2.48,6.71,529.0,4983.0,Transit,2016
TOI-3688 A b,TOI-3688 A,3.246075,0.0456,13.08088048,311.47183886,1534.0,5950.0,Transit,2023
TOI-559 b,TOI-559,6.9839095,0.0723,12.22899794,1910.14872607,1180.0,5925.0,Transit,2021
TOI-2018 b,TOI-2018,7.435583,,2.268,9.2,576.34,4174.0,Transit,2023
Kepler-237 c,Kepler-237,8.103636,0.071,2.08,4.98,687.0,4861.0,Transit,2014
K2-64 b,K2-64,6.53044,0.0619,2.07,4.94,877.23,5312.0,Transit,2016
Kepler-138 d,Kepler-138,23.0923,0.1288,1.51,2.1,345.0,3841.0,Transit,2014
GJ 676 A c,GJ 676 A,13921.42302,9.726,12.3,4288.14086724,47.96,3734.0,Radial Velocity,2016
TOI-5799 c,TOI-5799,14.010449,0.0782,1.76,3.75,337.0,3452.0,Transit,2025
NGTS-1 b,NGTS-1,2.647298,0.0326,14.90797,258.07796,790.0,3916.0,Transit,2017
Kepler-174 c,Kepler-174,44.000529,0.214,1.49,2.83,377.0,4880.0,Transit,2014
Kepler-1824 b,Kepler-1824,95.61100006,0.4267,2.38127597,6.26,421.0,6002.0,Transit,2021
EPIC 201757695.02,EPIC 201757695,2.0478,0.0296,0.90819,0.688,1025.29,4520.0,Transit,2020
TOI-4666 b,TOI-4666,2.9089165,0.034,12.53164042,155.41809102,695.0,3793.0,Transit,2025
HD 110537 b,HD 110537,24469.67342,16.714,11.9,8612.83200129,72.83,5718.0,Radial Velocity,2022
Kepler-118 c,Kepler-118,20.17202,0.141,7.68,45.7,564.0,5274.0,Transit,2014
18 Del b,18 Del,982.85,2.476,12.5,2926.24614325,452.72,4980.0,Radial Velocity,2008
HD 108236 b,HD 108236,3.795963,0.04527,1.615,3.24,1099.0,5660.0,Transit,2020
Kepler-1500 b,Kepler-1500,15.0330105,0.1236,1.2,1.87,928.0,5845.0,Transit,2016
HD 212771 b,HD 212771,380.7,1.19,13.3,759.6137,507.69,5003.0,Radial Velocity,2009
HD 5319 b,HD 5319,637.1,1.57,13.5,494.54348,377.72,4871.0,Radial Velocity,2007
HD 16141 b,HD 16141,75.523,0.36,10.9,82.6358,562.87,5757.0,Radial Velocity,2000
TYC 8998-760-1 c,TYC 8998-760-1,,320.0,12.3299,1906.98,1240.0,4573.0,Imaging,2020
TOI-5027 b,TOI-5027,10.24368,0.093,10.76062147,642.01338214,1056.0,5909.0,Transit,2025
